X,C10: Sample 58,X,D7: Sample 79,X,E11: Sample 107,X,F4: Sample 124,X,G6: Sample 150
72.57,6.84625513632463,72.57,6.03878079404095,72.57,13.0146351611899,72.57,7.11208504486323,72.57,8.38259638715105
72.64,6.8917953905998,72.64,5.99326213458349,72.64,13.0297506146499,72.64,7.09688872570289,72.64,8.367465311908
72.75,6.84625513632463,72.75,5.99326213458349,72.75,12.9844033353414,72.75,7.11208504486323,72.75,8.367465311908
72.87,6.81589466049838,72.87,5.96291682107604,72.87,13.0448660681099,72.87,7.06649516845378,72.87,8.33720316142191
72.95,6.81589466049838,72.95,5.99326213458349,72.95,13.0146351611899,72.95,7.09688872570289,72.95,8.26154778520668
73.06,6.82997204485994,73.06,5.9164428180342,73.06,12.9974209799759,73.06,7.09574295742299,73.06,8.22995764074076
73.18,6.78443868351219,73.18,5.90127238115873,73.18,12.9369670899276,73.18,7.00457700648157,73.18,8.29047125149263
73.27,6.76926089639628,73.27,5.9164428180342,73.27,12.9067410636835,73.27,7.05015998195228,73.27,8.24508535434369
73.39,6.73890578155448,73.39,5.94678369178516,73.39,12.9218540768056,73.39,7.01977133163847,73.39,8.22995764074076
73.51,6.73890578155448,73.51,5.93161325490968,73.51,12.8765141186594,73.51,7.08054863226608,73.51,8.19970037597479
73.6,6.73890578155448,73.6,5.90127238115873,73.6,12.8462880924153,73.6,6.97418835616777,73.6,8.22995764074076
73.68,6.70855020732265,73.68,5.85576152992232,73.68,12.8311741605132,73.68,6.98938268132467,73.68,8.19970037597479
73.8,6.73781798401105,73.8,5.88515226607785,73.8,12.8895470775105,73.8,7.00344632415607,73.8,8.18325058592537
73.88,6.72264264690112,73.88,5.85481628996592,73.88,12.7988817988156,73.88,6.98825445167474,73.88,8.10761963436751
74,6.69229197268127,74,5.80931232579802,74,12.76865973304,74,6.97306257919341,74,8.19837677623695
74.09,6.6619417577773,74.09,5.85481628996592,74.09,12.7535491594681,74.09,6.97306257919341,74.09,8.15299820530223
74.21,6.66301730536493,74.21,5.84059109304685,74.21,12.7102682179767,74.21,6.92860538069706,74.21,8.13918584644287
74.32,6.69337242020673,74.32,5.82542065617137,74.32,12.6800412729525,74.32,6.92860538069706,74.32,8.06354268452796
74.44,6.64783951824901,74.44,5.81025021929589,74.44,12.6498152467084,74.44,6.92860538069706,74.44,8.06354268452796
74.53,6.58606507222768,74.53,5.82448031385399,74.53,12.5873300942819,74.53,6.86671947182408,74.53,8.07736725374437
74.6,6.61641574644753,74.6,5.73347284483407,74.6,12.6477733072013,74.6,6.86671947182408,74.6,8.0622410634328
74.73,6.57088973511775,74.73,5.74864083289004,74.73,12.5419974549344,74.73,6.92748696174941,74.73,8.00173630218651
74.81,6.58606507222768,74.81,5.71830485677811,74.81,12.481554242015,74.81,6.88191134430541,74.81,7.97148392156337
74.93,6.6012404093376,74.93,5.70313686872214,74.93,12.4513321762395,74.93,6.89710321678674,74.93,8.00173630218651
75.05,6.58500211789065,75.05,5.73254749414898,75.05,12.4644307351649,75.05,6.86561122142514,75.05,8.03069236442961
75.14,6.5557148573237,75.14,5.71830485677811,75.14,12.4211110290957,75.14,6.82114385438008,75.14,7.9563577312518
75.25,6.55465680134286,75.25,5.70221641409517,75.25,12.3586719545333,75.25,6.80485353903531,75.25,7.95507361928743
75.34,6.51018884599393,75.34,5.64246537581416,75.34,12.3153342581971,75.34,6.76037636445475,75.34,7.9563577312518
75.45,6.52431102555332,75.45,5.6718857932831,75.45,12.3133466316222,75.45,6.75928527724293,75.45,7.92482612123056
75.56,6.50913813765855,75.56,5.68705133331001,75.56,12.2680222271945,75.56,6.78966411843785,75.56,7.89457862317368
75.69,6.46466329398003,75.69,5.65763336387012,75.69,12.1944478323583,75.69,6.74518449197342,75.69,7.91097916031708
75.77,6.44948795687011,75.77,5.65763336387012,75.77,12.2095584059302,75.77,6.77556823693609,75.77,7.88072677969394
75.86,6.46361993321599,75.86,5.56572747233651,75.86,12.0867209355498,75.86,6.74409585664547,75.86,7.84920737608838
75.98,6.43223603024275,75.98,5.56482933977683,75.98,12.0696648238484,75.98,6.69744666414552,75.98,7.87818337908729
76.07,6.44948795687011,76.07,5.62729738775819,76.07,12.0584508329477,76.07,6.69960887452943,76.07,7.88072677969394
76.18,6.40292838163692,76.18,5.58089301236342,76.18,12.0111793430202,76.18,6.637770371705,76.18,7.81896079651499
76.27,6.44844704532122,76.27,5.56572747233651,76.27,12.0262874778294,76.27,6.637770371705,76.27,7.81896079651499
76.38,6.40086225437599,76.38,5.5336102043536,76.38,11.9770960812962,76.38,6.620443945315,76.38,7.77108113073029
76.49,6.40292838163692,76.49,5.58089301236342,76.49,11.965854020109,76.49,6.62258095110755,76.49,7.78871329845812
76.59,6.38878660843041,76.59,5.53628991873828,76.59,11.8922308491297,76.59,6.62364997143864,76.59,7.72946579520997
76.67,6.38878660843041,76.67,5.53628991873828,76.67,11.8620097019859,76.67,6.6084580989573,76.67,7.77484436614468
76.79,6.37361127132049,76.79,5.50595394262635,76.79,11.8015664890665,76.79,6.57807435399464,76.79,7.74459198552154
76.88,6.31189151351006,76.88,5.50506531222889,76.88,11.7694445936551,76.88,6.59220210991263,76.88,7.71309455331594
77,6.32706440140483,77,5.5202308522558,77,11.724119270744,77,6.5314444275228,77,7.69797080428751
77.12,6.32706440140483,77.12,5.48990023144373,77.12,11.7090111359348,77.12,6.5314444275228,77.12,7.69797080428751
77.22,6.2663733090675,77.22,5.44440361136302,77.22,11.6787939478328,77.22,6.54663384812025,77.22,7.71309455331594
77.34,6.29671862561529,77.34,5.45956915138992,77.34,11.6485776782144,77.34,6.56182326871771,77.34,7.66772330623064
77.43,6.2663733090675,77.43,5.41407253130921,77.43,11.557927032392,77.43,6.47068674513296,77.43,7.6525995572022
77.52,6.23602753327796,77.52,5.44440361136302,77.52,11.588144220494,77.52,6.47068674513296,77.52,7.60722831011689
77.61,6.2663733090675,77.61,5.36857637047023,77.61,11.5428188975828,77.61,6.47068674513296,77.61,7.60722831011689
77.7,6.2663733090675,77.7,5.41407253130921,77.7,11.5126017094809,77.7,6.50106558632788,77.7,7.60722831011689
77.84,6.2208546453832,77.84,5.36857637047023,77.84,11.4823854398624,77.84,6.47068674513296,77.84,7.62235205914533
77.93,6.25120042117273,77.93,5.38374191049714,77.93,11.3766266592309,77.93,6.47068674513296,77.93,7.56185706303159
78.04,6.25120042117273,78.04,5.35341083044333,78.04,11.3615176059381,78.04,6.39473964214567,78.04,7.54673331400315
78.16,6.18950991705702,78.16,5.32222077350548,78.16,11.3143662071382,78.16,6.42408167222499,78.16,7.53039420115916
78.27,6.19050886959366,78.27,5.33824529041642,78.27,11.3010841482178,78.27,6.37955022154821,78.27,7.50136252615959
78.37,6.14300777045438,78.37,5.27588059387789,78.37,11.2823342012067,78.37,6.36230711885945,78.37,7.51406081979106
78.45,6.1449906651511,78.45,5.30791421036261,78.45,11.2255425556881,78.45,6.36436080095075,78.45,7.51648627518802
78.57,6.14399905781446,78.57,5.32222077350548,78.57,11.2086244926323,78.57,6.3633337942054,78.57,7.50015204326041
78.66,6.14399905781446,78.66,5.26156886152146,78.66,11.1482007869625,78.66,6.3329598551956,78.66,7.50015204326041
78.78,6.12981777725633,78.78,5.26241804952364,78.78,11.1348919098658,78.78,6.31879253915837,78.78,7.44086753004584
78.88,6.08331729993421,78.88,5.26156886152146,78.88,11.1330950901289,78.88,6.30258591618581,78.88,7.48503073472722
78.98,6.08331729993421,78.98,5.23124267594563,78.98,11.0575647692902,78.98,6.25702500767111,78.98,7.42454550059446
79.09,6.09848773940427,79.09,5.24640576873355,79.09,11.0575647692902,79.09,6.30258591618581,79.09,7.40942419206127
79.22,6.11365817887434,79.22,5.23124267594563,79.22,10.9669296699532,79.22,6.28739894668091,79.22,7.36406026646169
79.3,6.06814731963178,79.3,5.23124267594563,79.3,10.9367173579507,79.3,6.24183803816621,79.3,7.43966680912765
79.39,6.08331729993421,79.39,5.18575385674952,79.39,10.9820353667868,79.39,6.25702500767111,79.39,7.33381764939531
79.5,6.03780644069166,79.5,5.23124267594563,79.5,10.9367173579507,79.5,6.24183803816621,79.5,7.36406026646169
79.6,6.02263600122159,79.6,5.17059076396161,79.6,10.8762936522809,79.6,6.19627712965152,79.6,7.36406026646169
79.7,6.02166429486451,79.7,5.16975652860118,79.7,10.8745388453025,79.7,6.1952774076235,79.7,7.36287213153648
79.83,6.05200027853536,79.83,5.15459588226257,79.83,10.7990207107047,79.83,6.18009334751379,79.83,7.33263439388557
79.91,5.99132831119365,79.91,5.15459588226257,79.91,10.7688141914152,79.91,6.21046192682677,79.91,7.33263439388557
80.03,5.99132831119365,80.03,5.10911394324674,80.03,10.6932960568174,80.03,6.18009334751379,80.03,7.33263439388557
80.12,5.99132831119365,80.12,5.12427458958535,80.12,10.7084002346493,80.12,6.1952774076235,80.12,7.27215937767729
80.21,5.96099278661635,80.21,5.06363246332446,80.21,10.7084002346493,80.21,6.14972430910725,80.21,7.25704050885183
80.33,5.97616077845178,80.33,5.07879310966307,80.33,10.6328821000514,80.33,6.11935527070071,80.33,7.22680277120091
80.42,5.94582479478092,80.42,5.04847181698585,80.42,10.5724681432855,80.42,6.04343267468438,80.42,7.24192164002637
80.53,5.94582479478092,80.53,5.10911394324674,80.53,10.5875714029302,80.53,6.13453978990398,80.53,7.21168390237546
80.61,5.91644338409879,80.61,5.00379720246219,80.61,10.5741742055968,80.61,6.05959486327507,80.61,7.19772633176422
80.74,5.9306568029455,80.74,5.03331117064724,80.74,10.4516402297535,80.74,6.04343267468438,80.74,7.22680277120091
80.85,5.9306568029455,80.85,5.00298987797002,80.85,10.4667434893982,80.85,6.08898623229418,80.85,7.16632729589908
80.97,5.88515282743921,80.97,5.03331117064724,80.97,10.421432792277,80.97,6.05861719388764,80.97,7.16632729589908
81.06,5.87093252485624,81.06,4.95830838326609,81.06,10.3777964734186,81.06,5.98366001575058,81.06,7.15236240616465
81.15,5.82542120644605,81.15,4.973471476054,81.15,10.3777964734186,81.15,6.01403395476038,81.15,7.15236240616465
81.24,5.88515282743921,81.24,4.98782969072497,81.24,10.361018835511,81.24,6.02824815548111,81.24,7.12097114851626
81.35,5.90127294462873,81.35,4.95830838326609,81.35,10.2871613740816,81.35,5.99884698525548,81.35,7.15236240616465
81.47,5.80931332735563,81.47,4.97266904438636,81.47,10.300604878745,81.47,6.01306363627784,81.47,7.13608955824817
81.58,5.82448131919105,81.58,4.94234775170914,81.58,10.2099834845025,81.58,5.96751007866804,81.58,7.12097114851626
81.71,5.80931332735563,81.71,4.95750839804775,81.71,10.240190921979,81.71,5.9371410402615,81.71,7.06049567321443
81.8,5.7941453355202,81.8,4.89686581269331,81.8,10.1948802248578,81.8,5.9371410402615,81.8,7.06049567321443
81.91,5.80931332735563,81.91,4.89686581269331,81.91,10.1344662680918,81.91,5.95232555946477,81.91,7.07561454203989
81.98,5.7941453355202,81.98,4.91202645903192,81.98,10.1042588306152,81.98,5.95232555946477,81.98,7.1058522796908
82.06,5.82354173517441,82.06,4.89607586821635,82.06,10.0573254607833,82.06,5.86027293392991,82.06,7.05935669988434
82.17,5.7638098109429,82.17,4.89686581269331,82.17,10.0287416142045,82.17,5.92195652105823,82.17,7.06049567321443
82.3,5.7638098109429,82.3,4.85138433277103,82.3,9.998534176728,82.3,5.8915874826517,82.3,7.04537680438897
82.41,5.77897780277832,82.41,4.88170562544825,82.41,10.0136374363727,82.41,5.86121844424516,82.41,7.03025793556351
82.53,5.76288001423198,82.53,4.8354435245214,82.53,9.96671960329153,82.53,5.8754550036221,82.53,7.02912384007464
82.62,5.73347382727204,82.62,4.8059023937552,82.62,9.9230169603173,82.62,5.83084940583863,82.62,6.98490132908714
82.74,5.71738337926055,82.74,4.8354435245214,82.74,9.86101108647966,82.74,5.81472672485336,82.74,6.96865812045522
82.83,5.68797031085931,82.83,4.8059023937552,82.83,9.89280952284076,82.83,5.8460339250419,82.83,7.03025793556351
82.92,5.70313784360119,82.92,4.82106304009381,82.92,9.89280952284076,82.92,5.80048036743209,82.92,6.98490132908714
83.03,5.70221783427007,83.03,4.78996938150506,83.03,9.84591026323753,83.03,5.84509086423773,83.03,6.96865812045522
83.12,5.71830583543661,83.12,4.73009962115571,83.12,9.7719816093088,83.12,5.80048036743209,83.12,6.92442585378531
83.24,5.68705274829908,83.24,4.77481118082645,83.24,9.74020266446464,83.24,5.73881637639243,83.24,6.87796000004559
83.33,5.6718872033086,83.33,4.75965298014784,83.33,9.67979845345713,83.33,5.79954465516117,83.33,6.87796000004559
83.45,5.6718872033086,83.45,4.71417837811201,83.45,9.71000101798038,83.45,5.72363476571974,83.45,6.92330883074066
83.56,5.6272983435176,83.56,4.7149389748171,83.56,9.66625695542155,83.56,5.75492680982229,83.56,6.86395083757703
83.68,5.64155611332764,83.68,4.71417837811201,83.68,9.63449506569176,83.68,5.75399844608462,83.68,6.87796000004559
83.77,5.6272983435176,83.77,4.7149389748171,83.77,9.60584299865557,83.77,5.70937371130604,83.77,6.87906970640249
83.86,5.62639056833717,83.86,4.65354603441707,83.86,9.57409085468425,83.86,5.72363476571974,83.86,6.86284357014074
83.97,5.59605947835621,83.97,4.68386243577429,83.97,9.48348407915349,83.97,5.72363476571974,83.97,6.83261071033103
84.07,5.59696235984675,84.07,4.65429684855621,84.07,9.48501416693651,84.07,5.6790046728995,84.07,6.84883196875158
84.19,5.59605947835621,84.19,4.65354603441707,84.19,9.46838325591136,84.19,5.662906486951,84.19,6.81749428042618
84.3,5.58089439238522,84.3,4.63838783373846,84.3,9.51368664367674,84.3,5.69327062633537,84.3,6.83261071033103
84.4,5.55056330240426,84.4,4.62322963305985,84.4,9.40797904490385,84.4,5.63254234756663,84.4,6.83261071033103
84.49,5.58089439238522,84.49,4.62322963305985,84.49,9.39287730362274,84.49,5.64772441725882,84.49,6.77214499071162
84.58,5.61122502334669,84.58,4.62322963305985,84.58,9.37777648038061,84.58,5.67808855664319,84.58,6.78726142061647
84.69,5.55056330240426,84.69,4.59291369072212,84.69,9.39287730362274,84.69,5.60217820818226,84.69,6.77214499071162
84.81,5.55145884343401,84.81,4.57849407595671,84.81,9.34908299375983,84.81,5.6334511152897,84.81,6.77323762462429
84.9,5.56572884739474,84.9,4.57775549004351,84.9,9.27206888160772,84.9,5.61736027787445,84.9,6.75702856080677
85,5.48990158146184,85,4.57775549004351,85,9.22676549384234,85,5.63254234756663,85,6.7116797301117
85.11,5.5202322124233,85.11,4.5625972893649,85.11,9.21166467060021,85.11,5.60217820818226,85.11,6.75702856080677
85.23,5.51934185238904,85.23,4.54670563076876,85.23,9.17998122509211,85.23,5.60127463105191,85.23,6.71059720112297
85.33,5.53539775741378,85.33,4.50196448665046,85.33,9.1512604595927,85.33,5.57181406879789,85.33,6.66633044039714
85.42,5.52112285976316,85.42,4.53301213694089,85.42,9.12252950815352,85.42,5.5878975576799,85.42,6.68252487076509
85.53,5.45868991559516,85.53,4.53154987496123,85.53,9.13468606221567,85.53,5.52537652619558,85.53,6.66525522580998
85.65,5.45957049148088,85.65,4.50196448665046,85.65,9.06065368406195,85.65,5.54144992941353,85.65,6.66633044039714
85.74,5.47473603647136,85.74,4.48680674499134,85.74,9.01535029629657,85.74,5.49590372033697,85.74,6.62098115068258
85.83,5.45957049148088,85.83,4.50196448665046,85.83,9.00024947305444,85.83,5.52626785972134,85.83,6.66633044039714
85.93,5.460451351515,85.93,4.51785149060228,85.93,8.97149415714502,85.93,5.49679044246029,85.93,6.59181165781235
86.02,5.41407385650944,86.02,4.44133214295551,86.02,8.93984526204693,86.02,5.49590372033697,86.02,6.65121401049228
86.14,5.42923940149992,86.14,4.48680674499134,86.14,8.97004690853119,86.14,5.49590372033697,86.14,6.57563186096802
86.26,5.39890831151897,86.26,4.39585799993918,86.26,8.93984526204693,86.26,5.48072165064479,86.26,6.60586472077772
86.35,5.41407385650944,86.35,4.39585799993918,86.35,8.90964269752368,86.35,5.43517544156823,86.35,6.56051543106316
86.46,5.41407385650944,86.46,4.4261739422769,86.46,8.8039350987508,86.46,5.48072165064479,86.46,6.59074829087287
86.56,5.38287487986644,86.56,4.39514899058435,86.56,8.83271280236061,86.56,5.43429880036798,86.56,6.58968526695499
86.68,5.3685776805575,86.68,4.41101574159829,86.68,8.8039350987508,86.68,5.38962923249168,86.68,6.56051543106316
86.77,5.42923940149992,86.77,4.38069979926057,86.77,8.8039350987508,86.77,5.41999337187605,86.77,6.56051543106316
86.87,5.3685776805575,86.87,4.38069979926057,86.87,8.81903592199293,86.87,5.41999337187605,86.87,6.54539900115831
86.96,5.41320061879065,86.96,4.36483747896928,86.96,8.69682456005856,86.96,5.44947842133925,86.96,6.55945728341299
87.08,5.39890831151897,87.08,4.36554159858196,87.08,8.74353088774328,87.08,5.37444716279949,87.08,6.50005017046324
87.21,5.39890831151897,87.21,4.35038339790335,87.21,8.68312667673578,87.21,5.40481130218386,87.21,6.54539900115831
87.28,5.35341213556702,87.28,4.33522519722474,87.28,8.71332832322004,87.28,5.38962923249168,87.28,6.50005017046324
87.4,5.33824659057654,87.4,4.32006699654613,87.4,8.62272246572827,87.4,5.38962923249168,87.4,6.45470088074868
87.5,5.3685776805575,87.5,4.27459285352979,87.5,8.56231825472076,87.5,5.35926509310731,87.5,6.48493374055839
87.59,5.30791550059558,87.59,4.27459285352979,87.59,8.56231825472076,87.59,5.35926509310731,87.59,6.50005017046324
87.68,5.33738558306193,87.68,4.28905915887708,87.68,8.54583793013102,87.68,5.29768221162658,87.68,6.46877379173246
87.8,5.2927504146246,87.8,4.27459285352979,87.8,8.54721651343964,87.8,5.32890095372294,87.8,6.42446802093897
87.9,5.30705938519226,87.9,4.24359189145448,87.9,8.44014738097084,87.9,5.28250259065531,87.9,6.40831782464847
88.02,5.30705938519226,88.02,4.28905915887708,88.02,8.4854434617382,88.02,5.26732296968404,88.02,6.43854580819047
88.11,5.26157054733321,88.11,4.19812508297734,88.11,8.47034507411272,88.11,5.31286183259785,88.11,6.42343181641947
88.23,5.27758486963412,88.23,4.25943465285118,88.23,8.42640809142463,88.23,5.31371888403075,88.23,6.39423516112927
88.32,5.2927504146246,88.32,4.25943465285118,88.32,8.4113072681825,88.32,5.29853681433857,88.32,6.45470088074868
88.45,5.21608125052871,88.45,4.21328037983941,88.45,8.33445683181066,88.45,5.25214380765824,88.45,6.39320383287747
88.51,5.27673364626805,88.51,4.18296932716981,88.51,8.37975291257801,88.51,5.25214380765824,88.51,6.37808984110647
88.63,5.27673364626805,88.63,4.18296932716981,88.63,8.33445683181066,88.63,5.20660494474444,88.63,6.37808984110647
88.72,5.24640744839838,88.72,4.15265781555474,88.72,8.28916075104331,88.72,5.25214380765824,88.72,6.34786185756448
88.82,5.24725377965316,88.82,4.18364410847762,88.82,8.26029628164423,88.82,5.23780899458932,88.82,6.31865347062449
88.93,5.26241932464364,88.93,4.16848590779902,88.93,8.2904979281285,88.93,5.20744485520495,88.93,6.33376944150985
89.03,5.23124434946354,89.03,4.10719054813214,89.03,8.16837181425765,89.03,5.25214380765824,89.03,6.34786185756448
89.16,5.18491923430864,89.16,4.13683482832329,89.16,8.18215050018955,89.16,5.20576530517908,89.16,6.27128086074192
89.25,5.23040073644153,89.25,4.13683482832329,89.25,8.15195859460078,89.25,5.22094247821921,89.25,6.28639241516543
89.37,5.20091861053933,89.37,4.19812508297734,89.37,8.15327342663217,89.37,5.2217845657157,89.37,6.27229235765495
89.47,5.21608125052871,89.47,4.10719054813214,89.47,8.09287895823934,89.47,5.19142532377317,89.47,6.30252034119694
89.55,5.17142651372026,89.55,4.10785310508458,89.55,8.10928529510597,89.55,5.1618986461284,89.55,6.27330418090993
89.64,5.14026621479999,89.64,4.12234630393968,89.64,8.04758287747199,89.64,5.1307068398881,89.64,6.30252034119694
89.76,5.18575551160449,89.76,4.09203525127007,89.76,8.06268126509747,89.76,5.19142532377317,89.76,6.25717836588395
89.88,5.17059241266966,89.88,4.061723739655,89.88,8.01738518433012,89.88,5.2217845657157,89.88,6.24206437411295
90.01,5.14026621479999,90.01,4.04656798384747,90.01,8.01738518433012,90.01,5.16106608183064,90.01,6.25717836588395
90.11,5.17059241266966,90.11,4.0162564722324,90.11,7.97208910356277,90.11,5.11552721891684,90.11,6.24206437411295
90.2,5.15542931373482,90.2,4.04656798384747,90.2,7.97208910356277,90.2,5.14588646085937,90.2,6.22695038234195
90.29,5.12510311586515,90.29,4.061723739655,90.29,7.92679302279542,90.29,5.06998835600304,90.29,6.25717836588395
90.42,5.10994001693031,90.42,4.03141222803994,90.42,7.92679302279542,90.42,5.11552721891684,90.42,6.22695038234195
90.52,5.14026621479999,90.52,3.97078966375526,90.52,7.89659624754446,90.52,5.10034759794557,90.52,6.18160840702896
90.6,5.10994001693031,90.6,4.0162564722324,90.6,7.83620177915163,90.6,5.0851679769743,90.6,6.15138042348696
90.7,5.1410954237393,90.7,3.98658841769468,90.7,7.79216249878731,90.7,5.07080622797529,90.7,6.18260560148081
90.82,5.10994001693031,90.82,3.95563390794773,90.82,7.82110247363524,90.82,5.14588646085937,90.82,6.18160840702896
90.91,5.09477737694094,90.91,3.97078966375526,90.91,7.79090569838428,90.91,5.05480873503177,90.91,6.13626643171597
91.05,5.10994001693031,91.05,3.9404781521402,91.05,7.76070800524241,91.05,5.06998835600304,91.05,6.15138042348696
91.14,5.12510311586515,91.14,3.92532239633267,91.14,7.79090569838428,91.14,5.0396291140605,91.14,6.15138042348696
91.23,5.09477737694094,91.23,3.92532239633267,91.23,7.73051122999145,91.23,5.10034759794557,91.23,6.12115243994497
91.33,5.06445117907126,91.33,3.91016664052513,91.33,7.70031353684957,91.33,5.0396291140605,91.33,6.12115243994497
91.42,5.04928808013643,91.42,3.9404781521402,91.42,7.67011630265316,91.42,5.00926987211797,91.42,6.07581092357743
91.54,5.03412498120159,91.54,3.92532239633267,91.54,7.67011630265316,91.54,5.05480873503177,91.54,6.09092491534843
91.63,5.09477737694094,91.63,3.91016664052513,91.63,7.63991906845674,91.63,5.05480873503177,91.63,6.12115243994497
91.74,5.0796142780061,91.74,3.92532239633267,91.74,7.67011630265316,91.74,4.9940902511467,91.74,6.10603890711943
91.86,5.03493706782544,91.86,3.92595561498024,91.86,7.62605022998742,91.86,5.02526001889874,91.86,6.04655819135662
91.96,5.04765980278069,91.96,3.90890570320152,91.96,7.531798906746,91.96,4.97730504790192,91.96,6.07385161660433
92.09,5.00379924227738,92.09,3.87985558785553,92.09,7.57952414111846,92.09,5.00926987211797,92.09,6.06069693180643
92.18,5.04847381016705,92.18,3.84892328216269,92.18,7.54810946991077,92.18,5.00846205565738,92.18,6.04460800326071
92.26,5.04928808013643,92.26,3.89501134366306,92.26,7.53422851929656,92.26,4.9485513882329,92.26,6.01535495649344
92.37,5.04928808013643,92.37,3.81923279409812,92.37,7.54932690692204,92.37,4.97891063017544,92.37,6.04558294003544
92.46,5.01896188226676,92.46,3.83438832043293,92.46,7.50403082615469,92.46,4.96373100920417,92.46,6.04558294003544
92.59,5.01815250283082,92.59,3.8337699704377,92.59,7.47262832932451,92.59,4.91739901741659,92.59,6.01438489441369
92.66,4.95830994547287,92.66,3.81923279409812,92.66,7.42853797013638,92.66,4.9485513882329,92.66,6.00024096472244
92.78,5.00299230803415,92.78,3.81861688814842,92.78,7.38205123594388,92.78,4.94775336349685,92.78,5.99927333999018
92.91,5.01896188226676,92.91,3.80407703829059,92.91,7.39834027699451,92.91,4.9485513882329,92.91,5.97001298118045
93.01,4.97267100069792,93.01,3.80346357642342,93.01,7.36695482427805,93.01,4.90222184437646,93.01,5.92371556787263
93.1,4.98863614334254,93.1,3.78892128248306,93.1,7.35304465517262,93.1,4.88783290434784,93.1,6.00024096472244
93.19,4.9279837476032,93.19,3.78892128248306,93.19,7.35304465517262,93.19,4.93337176726164,93.19,5.93978499763845
93.29,4.95830994547287,93.29,3.77376575614825,93.29,7.33794580860168,93.29,4.9030125253191,93.29,5.97001298118045
93.42,4.9575103470298,93.42,3.75800387068416,93.42,7.27637773089741,93.42,4.90222184437646,93.42,5.95393867671965
93.52,4.9575103470298,93.52,3.75800387068416,93.52,7.26128131923159,93.52,4.88704467133633,93.52,5.96905023114316
93.61,4.9575103470298,93.61,3.72769747666989,93.61,7.23108895477138,93.61,4.90222184437646,93.61,5.92371556787263
93.72,4.97347304440771,93.72,3.72829871819838,93.72,7.24735410601244,93.72,4.9030125253191,93.72,5.95489898940945
93.84,4.98783165436603,93.84,3.71254416494489,93.84,7.18580017864534,93.84,4.8718674982962,93.84,5.92371556787263
93.91,4.91202838602546,93.91,3.71254416494489,93.91,7.15560781418512,93.91,4.8718674982962,93.91,5.93882712229614
94.03,4.9575103470298,94.03,3.72769747666989,94.03,7.15560781418512,94.03,4.85669032525607,94.03,5.90860447232057
94.13,4.95671100643854,94.13,3.71194556059711,94.13,7.15445405607255,94.13,4.87108196661315,94.13,5.87743354319566
94.26,4.9415527972486,94.26,3.71194556059711,94.26,7.12426655977816,94.26,4.90143141840994,94.26,5.90765177891968
94.33,4.92718903969358,94.33,3.66708445920563,94.33,7.15560781418512,94.33,4.84151315221594,94.33,5.89349291789706
94.46,4.91282064866837,94.46,3.65252016863345,94.46,7.12656471028132,94.46,4.8574736624053,94.46,5.86421549772892
94.55,4.94234969336169,94.55,3.63677783575563,94.55,7.06503072080449,94.55,4.82633597917581,94.55,5.84815825462653
94.62,4.9575103470298,94.62,3.62162475346636,94.62,7.04993430913866,94.62,4.81115880613567,94.62,5.84815825462653
94.75,4.89765800867899,94.75,3.65252016863345,94.75,7.05107139531755,94.75,4.82711442046277,94.75,5.84910150595792
94.84,4.88170753756068,94.84,3.63677783575563,94.84,7.00464553301262,94.84,4.84151315221594,94.84,5.81793514577951

