X,A1: Sample 1,X,A2: Sample 2,X,A3: Sample 3,X,A4: Sample 4,X,A5: Sample 5,X,A6: Sample 6,X,A7: Sample 7,X,A8: Sample 8,X,A9: Sample 9,X,A10: Sample 10,X,B1: Sample 25,X,B2: Sample 26,X,B3: Sample 27,X,B4: Sample 28,X,B5: Sample 29,X,B6: Sample 30,X,B7: Sample 31,X,B8: Sample 32,X,B9: Sample 33,X,B10: Sample 34,X,C1: Sample 49,X,C2: Sample 50,X,C3: Sample 51,X,C4: Sample 52,X,C5: Sample 53,X,C6: Sample 54,X,C7: Sample 55,X,C8: Sample 56,X,C9: Sample 57,X,C10: Sample 58,X,D1: Sample 73,X,D2: Sample 74,X,D3: Sample 75,X,D4: Sample 76,X,D5: Sample 77,X,D6: Sample 78,X,D7: Sample 79,X,D8: Sample 80,X,D9: Sample 81,X,D10: Sample 82,X,E1: Sample 97,X,E2: Sample 98,X,E3: Sample 99,X,E4: Sample 100,X,E5: Sample 101,X,E6: Sample 102,X,E7: Sample 103,X,E8: Sample 104,X,E9: Sample 105,X,E10: Sample 106
80.59,304.012804958274,80.59,265.969219037221,80.59,202.801086514329,80.59,176.404037661812,80.59,110.057108880268,80.59,141.725119468953,80.59,50.7927659383193,80.59,55.8225466992372,80.59,1.83372852767801,80.59,1.83343834983778,80.59,177.124695559664,80.59,238.209259883078,80.59,165.65067159834,80.59,177.106975497598,80.59,130.374631456341,80.59,144.728291624918,80.59,73.1368813541662,80.59,50.9118823816355,80.59,3.52593336496151,80.59,2.35013078572428,80.59,187.596369390926,80.59,151.173979966803,80.59,118.070213435814,80.59,171.88980455482,80.59,141.394838952677,80.59,118.911432918462,80.59,43.5636112223596,80.59,77.7582441127858,80.59,2.73524308991781,80.59,4.55755385036475,80.59,122.323532817538,80.59,78.5101065564717,80.59,45.4961595097179,80.59,45.1865629093061,80.59,65.5958598519072,80.59,56.9001282671843,80.59,43.9048695588185,80.59,42.6955830515052,80.59,6.15140892738997,80.59,5.11014540702465,80.59,0.481937152805022,80.59,0.524374348172877,80.59,0.523144869426244,80.59,1.08762965307494,80.59,1.08568158593874,80.59,1.08404266412469,80.59,1.08271420139775,80.59,1.0384294008596,80.59,0.951273821454647,80.59,1.08060215996983
80.75,302.643777766896,80.75,264.867800517454,80.75,202.09768623327,80.75,175.745820385987,80.75,109.356104906534,80.75,141.200054901503,80.75,50.8364775267741,80.75,55.9535868735229,80.75,1.83372852767801,80.75,1.87709163997152,80.75,176.904445488095,80.75,237.198606758333,80.75,165.124513978426,80.75,176.406770292973,80.75,130.287250319911,80.75,143.506584783472,80.75,73.0061249531165,80.75,50.607020590216,80.75,3.52593336496151,80.75,2.35013078572428,80.75,186.893116251544,80.75,151.130131746791,80.75,117.589018108617,80.75,171.01660277747,80.75,140.523108592105,80.75,118.867900002045,80.75,43.3027500476907,80.75,77.3238450942191,80.75,2.77865957391369,80.75,4.60095933157891,80.75,121.314403660172,80.75,78.5101065564717,80.75,45.1905199694295,80.75,44.9251131679257,80.75,65.2043736526867,80.75,56.769823801288,80.75,43.9916384807674,80.75,42.4355075082951,80.75,6.0647694112917,80.75,5.11014540702465,80.75,0.525749613777269,80.75,0.611770059183305,80.75,0.653931117574172,80.75,1.13113481620705,80.75,1.21596338938904,80.75,1.17076609696114,80.75,1.16933130138103,80.75,1.16823307596705,80.75,1.08099300505174,80.75,1.21027437646885
80.86,301.623854126651,80.86,263.547906995544,80.86,200.966395169066,80.86,174.664644742945,80.86,109.119544155199,80.86,140.521174563226,80.86,50.6972129966572,80.86,55.6825825653601,80.86,1.92074089399575,80.86,1.83314438826173,80.86,176.083304447748,80.86,236.369753113321,80.86,164.352780797482,80.86,175.765907685301,80.86,129.698464080455,80.86,143.090949224723,80.86,72.6893702743989,80.86,50.7730838953749,80.86,3.56889102088216,80.86,2.30624003059543,80.86,186.247882172099,80.86,150.273001988431,80.86,117.351463107021,80.86,170.552652201142,80.86,140.021204255859,80.86,118.283109404474,80.86,43.2958071664902,80.86,77.3114474919914,80.86,2.86503343586371,80.86,4.51342492836022,80.86,121.207217976478,80.86,78.1037151654636,80.86,45.0086557556496,80.86,45.2228807059624,80.86,65.0634464821056,80.86,56.5001492954338,80.86,43.7243227448327,80.86,42.3853642632044,80.86,6.23704827538764,80.86,5.1093260795584,80.86,0.481859882137585,80.86,0.567981143201307,80.86,0.523060991781635,80.86,1.13095345741016,80.86,1.17234815212517,80.86,1.04051409169432,80.86,1.16914381840823,80.86,1.08152383289036,80.86,1.03758691794326,80.86,1.12364607251582
80.98,300.515937748127,80.98,262.889059073959,80.98,200.802318975924,80.98,174.373440041793,80.98,109.145854083464,80.98,140.367429121632,80.98,50.5579931169187,80.98,55.4116598920263,80.98,1.92043298426603,80.98,1.92012910935178,80.98,175.967009342501,80.98,235.672940871978,80.98,164.107273465053,80.98,174.994010732149,80.98,129.066190054704,80.98,142.806308498223,80.98,72.7212890948608,80.98,50.6343299100716,80.98,3.61183490390896,80.98,2.34937729717484,80.98,185.822572123712,80.98,149.722954650109,80.98,116.632943220783,80.98,170.088850374598,80.98,139.606603823637,80.98,118.264147700498,80.98,43.0280915994616,80.98,76.9950673161598,80.98,2.77776869235745,80.98,4.59948419232544,80.98,121.012345801254,80.98,77.9162046078134,80.98,45.0450855575591,80.98,44.8671484905381,80.98,64.8355896173001,80.98,56.5345162796462,80.98,43.7606826331388,80.98,42.1619098644229,80.98,6.14943668983711,80.98,5.15179942206738,80.98,0.525581050258905,80.98,0.567890091398934,80.98,0.566558607070458,80.98,1.13077215675973,80.98,1.12874681650199,80.98,1.0836951031551,80.98,1.12566168990771,80.98,1.12460453025871,80.98,0.994194665418678,80.98,1.12346594329611
81.1,299.849799405343,81.1,262.318496829588,81.1,199.671598187306,81.1,174.170056497422,81.1,108.34011232252,81.1,139.995049004369,81.1,50.4188178660886,81.1,55.0971702646322,81.1,1.87648597968036,81.1,1.87618904742145,81.1,175.014201588756,81.1,234.493224013862,81.1,163.29211307875,81.1,174.659771163691,81.1,129.001833495408,81.1,142.696195639897,81.1,72.3175473396937,81.1,50.5826863921441,81.1,3.48072857547656,81.1,2.26200073118622,81.1,185.353445217946,81.1,149.392198305931,81.1,116.832869978679,81.1,169.494283092605,81.1,139.409969348066,81.1,117.201083050464,81.1,42.977738134553,81.1,76.6787885604839,81.1,2.77732346576787,81.1,4.55536236750674,81.1,120.510557053569,81.1,77.8162298447281,81.1,44.9069409980357,81.1,44.6421923222455,81.1,64.694766732402,81.1,56.4386251850236,81.1,43.4934896071448,81.1,41.8518786856814,81.1,6.10515178904469,81.1,5.15097368085532,81.1,0.481705415113339,81.1,0.567799068784509,81.1,0.566467797869132,81.1,1.13059091422779,81.1,1.21537869790512,81.1,1.1268622723298,81.1,1.08219358229145,81.1,1.08117713507569,81.1,0.994035313813385,81.1,1.16648918720795
81.19,299.235648216388,81.19,261.523748920074,81.19,199.791506571813,81.19,173.627691930251,81.19,108.576472279797,81.19,139.273886566906,81.19,50.2084177795865,81.19,55.1933348774614,81.19,1.92043298426603,81.19,1.92012910935178,81.19,174.734000186398,81.19,234.223324554958,81.19,162.967637797457,81.19,174.031539885439,81.19,128.45470770322,81.19,142.457358312524,81.19,72.1548544346084,81.19,50.1118817592866,81.19,3.61183490390896,81.19,2.34937729717484,81.19,185.031644986562,81.19,149.153163083187,81.19,116.32681854866,81.19,169.084993439081,81.19,138.996581910422,81.19,117.437424065615,81.19,42.854239031558,81.19,76.2568157708438,81.19,2.77776869235745,81.19,4.51270139118029,81.19,120.091261043351,81.19,77.8287043926352,81.19,44.7831943035326,81.19,44.475104869134,81.19,64.4007467491947,81.19,56.3608291930574,81.19,43.4137208499043,81.19,41.771922939359,81.19,6.14943668983711,81.19,5.15179942206738,81.19,0.525581050258905,81.19,0.567890091398934,81.19,0.566558607070458,81.19,1.17426345354263,81.19,1.17216021558267,81.19,1.12704291713139,81.19,1.12566168990771,81.19,1.12460453025871,81.19,1.03742058467652,81.19,1.16667618451273
81.27,298.485130040281,81.27,260.422683532248,81.27,199.00041132666,81.27,172.662604902756,81.27,107.919495700201,81.27,139.0989176568,81.27,50.2521153534249,81.27,55.1933348774614,81.27,2.00772536279304,81.27,1.96376840356051,81.27,173.897326659132,81.27,233.696179886859,81.27,162.792311657846,81.27,173.462809500281,81.27,128.192648341191,81.27,141.410518262177,81.27,71.9805684632615,81.27,50.4166458072654,81.27,3.65535090797149,81.27,2.34937729717484,81.27,184.328596307595,81.27,148.364232228563,81.27,116.020693876538,81.27,168.212071623826,81.27,138.604438474892,81.27,117.089335433428,81.27,42.8107778595978,81.27,75.9528344757505,81.27,2.77776869235745,81.27,4.51270139118029,81.27,119.433349362992,81.27,77.2599740074769,81.27,44.4340077159556,81.27,44.3879881503359,81.27,64.270289686063,81.27,56.1003038165492,81.27,43.1968694070468,81.27,41.7285931017755,81.27,6.23604842795651,81.27,5.06521460749522,81.27,0.569379464273481,81.27,0.61157391616978,81.27,0.566558607070458,81.27,1.13077215675973,81.27,1.21557353257936,81.27,1.12704291713139,81.27,1.16895639554539,81.27,1.12460453025871,81.27,0.994194665418678,81.27,1.20988634364536
81.36,296.671638728457,81.36,259.103925593609,81.36,198.309406266438,81.36,172.459495574627,81.36,107.902198137178,81.36,138.420602223,81.36,50.112989129324,81.36,54.7915568817226,81.36,1.87648597968036,81.36,1.91982134703261,81.36,173.38512846368,81.36,232.999907857964,81.36,162.152660074348,81.36,173.085082765802,81.36,127.56071701295,81.36,140.995351903242,81.36,71.7947732304157,81.36,50.3650319276692,81.36,3.61125599143839,81.36,2.30550073262121,81.36,184.079390801636,81.36,148.296624962619,81.36,115.521123385212,81.36,168.185110240332,81.36,138.015863036394,81.36,116.592020328261,81.36,42.6300913559206,81.36,75.7669803384157,81.36,2.86411500873248,81.36,4.51197808594048,81.36,119.238792741668,81.36,76.9851425505534,81.36,44.5141723342479,81.36,44.2066575343746,81.36,63.999121255423,81.36,56.0478945040587,81.36,42.9297641239521,81.36,41.548605306245,81.36,6.06185318942379,81.36,5.06440274427876,81.36,0.481705415113339,81.36,0.611475891820338,81.36,0.566467797869132,81.36,1.17407524013447,81.36,1.12856589859583,81.36,1.08352140623202,81.36,1.03890581601996,81.36,1.08117713507569,81.36,1.03725430473027,81.36,1.08008255643082
81.51,295.612265842917,81.51,258.311276336285,81.51,196.99114653199,81.51,172.108605356837,81.51,107.289122479725,81.51,137.895779625833,81.51,49.8945362798257,81.51,54.7478978270212,81.51,1.92012517324115,81.51,1.87618904742145,81.51,173.164994803606,81.51,231.945808515605,81.51,161.539111688922,81.51,172.560176128106,81.51,127.298699654345,81.51,140.908128339434,81.51,71.5769454323502,81.51,50.1038497218191,81.51,3.61125599143839,81.51,2.30550073262121,81.51,183.156793876686,81.51,147.68310809239,81.51,115.389957129918,81.51,167.530518561662,81.51,137.36238489473,81.51,116.200475504673,81.51,42.4128150738252,81.51,75.4630425135487,81.51,2.82071923725018,81.51,4.55536236750674,81.51,118.975672351123,81.51,76.6352082937783,81.51,44.3832476954742,81.51,44.1631035303342,81.51,63.6078233008888,81.51,55.9176526945814,81.51,42.886401837368,81.51,41.4186287496867,81.51,6.10515178904469,81.51,5.15097368085532,81.51,0.525496809026294,81.51,0.611475891820338,81.51,0.522893317156925,81.51,1.13059091422779,81.51,1.17197233928589,81.51,1.08352140623202,81.51,1.12548126649211,81.51,1.08117713507569,81.51,1.03725430473027,81.51,1.16648918720795
81.63,294.776688523845,81.63,257.251641272048,81.63,196.715088103387,81.63,171.302716231944,81.63,106.824534734206,81.63,137.34923906249,81.63,49.6840468935255,81.63,54.6256814341926,81.63,1.87678679500253,81.63,1.83285052093434,81.63,172.179924801256,81.63,231.543725025875,81.63,161.170521226258,81.63,172.456599052732,81.63,126.707624276194,81.63,140.101965572557,81.63,71.4141338030092,81.63,49.9812670949027,81.63,3.56831889984643,81.63,2.34937729717484,81.63,182.87858073407,81.63,147.224649094718,81.63,114.839934788889,81.63,166.509873033405,81.63,137.16653718428,81.63,115.653451438843,81.63,42.2457616106145,81.63,75.3882910305236,81.63,2.82117142052002,81.63,4.42591859003515,81.63,118.468409429998,81.63,76.7349937299077,81.63,44.1721217153041,81.63,44.0395028883308,81.63,63.4440808819376,81.63,55.5358234118232,81.63,42.8065357592282,81.63,41.0786140177732,81.63,6.01951875432206,81.63,5.1085070147813,81.63,0.525581050258905,81.63,0.567890091398934,81.63,0.566558607070458,81.63,1.17426345354263,81.63,1.12874681650199,81.63,1.12704291713139,81.63,1.12566168990771,81.63,1.12460453025871,81.63,1.03742058467652,81.63,1.16667618451273
81.75,293.581783637188,81.75,256.63794536774,81.75,195.848657563486,81.75,171.143673015514,81.75,106.632251201712,81.75,137.196026668009,81.75,49.8071551400263,81.75,54.6169259154501,81.75,1.92012517324115,81.75,1.91982134703261,81.75,171.623985647626,81.75,230.45251336984,81.75,160.443485820279,81.75,171.204192701302,81.75,126.250609209793,81.75,139.643402421819,81.75,71.2719938686047,81.75,49.7991345220608,81.75,3.61125599143839,81.75,2.3490007340562,81.75,182.278129138156,81.75,146.67517851553,81.75,114.165654706646,81.75,166.308632303593,81.75,136.534638211575,81.75,115.199878463949,81.75,42.1086225011053,81.75,75.1591099412147,81.75,2.73392785842722,81.75,4.46859380437422,81.75,118.186300674422,81.75,76.3727602274634,81.75,44.0777551208247,81.75,43.8582307545844,81.75,63.2600005623992,81.75,55.3966802041392,81.75,42.4961307530448,81.75,40.9420559211057,81.75,6.06185318942379,81.75,5.10768821256704,81.75,0.481705415113339,81.75,0.567799068784509,81.75,0.566467797869132,81.75,1.08710667039195,81.75,1.17197233928589,81.75,1.08352140623202,81.75,1.03890581601996,81.75,1.08117713507569,81.75,0.994035313813385,81.75,1.12328587181939
81.86,293.007954906676,81.86,256.153556769982,81.86,195.58500141457,81.86,170.091023372276,81.86,106.281917752425,81.86,136.277589749234,81.86,49.3702494410296,81.86,54.3113125325405,81.86,1.96376436680193,81.86,1.91982134703261,81.86,171.359814750471,81.86,229.925453193594,81.86,159.961408337062,81.86,170.635553473442,81.86,125.901252731653,81.86,139.163678073409,81.86,71.0106068139657,81.86,49.7991345220608,81.86,3.52423793298605,81.86,2.3490007340562,81.86,181.179803467526,81.86,146.456063846867,81.86,113.903301185926,81.86,165.872241352835,81.86,135.837585055738,81.86,114.982350060267,81.86,42.1955361654633,81.86,74.7683319874523,81.86,2.82071923725018,81.86,4.46859380437422,81.86,117.747756185114,81.86,75.9790881279912,81.86,43.7722677987083,81.86,43.6840173646894,81.86,62.9991387610651,81.86,54.9625373375261,81.86,42.3660412670259,81.86,40.7254309531083,81.86,6.01855393323625,81.86,5.10768821256704,81.86,0.569288202939249,81.86,0.567799068784509,81.86,0.610042237545925,81.86,1.17407524013447,81.86,1.17197233928589,81.86,1.08352140623202,81.86,1.12548126649211,81.86,1.12442427628688,81.86,1.08047321357632,81.86,1.12328587181939
81.96,291.771991860036,81.96,255.096705100305,81.96,194.662236408562,81.96,169.652415852572,81.96,106.194326511304,81.96,135.971451113019,81.96,49.3702494410296,81.96,54.1803353684364,81.96,1.87648597968036,81.96,1.83255674781029,81.96,170.611328791021,81.96,228.783510488527,81.96,159.347859951636,81.96,170.023171150352,81.96,125.377207509378,81.96,138.553113126754,81.96,70.6620854885807,81.96,49.4073585870192,81.96,3.48072857547656,81.96,2.26200073118622,81.96,180.652617230487,81.96,145.886363607331,81.96,113.728402340468,81.96,164.999459451319,81.96,135.445493968714,81.96,114.634317220456,81.96,41.8913435927434,81.96,74.681491858557,81.96,2.77732346576787,81.96,4.46859380437422,81.96,117.046101810327,81.96,75.6728969664462,81.96,43.6849838307703,81.96,43.5098039747943,81.96,62.5643603379532,81.96,54.8757077136969,81.96,42.1925868681564,81.96,40.6387799154028,81.96,6.01855393323625,81.96,5.02111727599047,81.96,0.525496809026294,81.96,0.611475891820338,81.96,0.653616677222717,81.96,1.13059091422779,81.96,1.17197233928589,81.96,1.17020313842758,81.96,1.1687690327636,81.96,1.12442427628688,81.96,1.08047321357632,81.96,1.20969242052569
82.07,291.10987855404,82.07,254.656353739629,82.07,194.398580259646,82.07,169.126091030953,82.07,105.581250853852,82.07,135.534104201247,82.07,49.195487161431,82.07,53.9620453474625,82.07,1.87648597968036,82.07,1.87618904742145,82.07,169.90685905852,82.07,228.432158047829,82.07,158.51518639248,82.07,169.585761208183,82.07,124.984170966404,82.07,138.378676504204,82.07,70.5313919612612,82.07,49.4944193223026,82.07,3.48072857547656,82.07,2.3490007340562,82.07,180.301159739127,82.07,145.360490503555,82.07,113.466059324814,82.07,164.563068500561,82.07,134.748440812878,82.07,114.373287338064,82.07,41.6740673106479,82.07,74.117038899537,82.07,2.77732346576787,82.07,4.46859380437422,82.07,116.519850524171,82.07,75.6728969664462,82.07,43.5977024890989,82.07,43.4662525970204,82.07,62.3904489687084,82.07,54.919125151878,82.07,41.889042983268,82.07,40.2921810171136,82.07,5.93195607742782,82.07,5.10768821256704,82.07,0.481705415113339,82.07,0.567799068784509,82.07,0.522893317156925,82.07,1.08710667039195,82.07,1.17197233928589,82.07,1.08352140623202,82.07,1.08219358229145,82.07,1.12442427628688,82.07,0.994035313813385,82.07,1.16648918720795
82.18,289.653225078823,82.18,253.687576544114,82.18,193.431862057086,82.18,168.775211318229,82.18,105.362293761181,82.18,135.227955059966,82.18,49.064415451732,82.18,53.8310681833584,82.18,1.96376436680193,82.18,1.87618904742145,82.18,169.686725398446,82.18,227.773343332587,82.18,158.734311566209,82.18,168.973378885093,82.18,124.678484048032,82.18,137.462834336755,82.18,70.4442629430482,82.18,49.4073585870192,82.18,3.56774696221222,82.18,2.3490007340562,82.18,179.817884678376,82.18,145.491961405765,82.18,113.203705804094,82.18,163.864838777322,82.18,134.312785216747,82.18,113.851238078347,82.18,41.9348004249224,82.18,74.2907191573276,82.18,2.77732346576787,82.18,4.46859380437422,82.18,116.475991873214,82.18,75.1917386765136,82.18,43.5977024890989,82.18,43.3355905848992,82.18,62.303493284086,82.18,54.5718066565612,82.18,41.8456806966839,82.18,40.3788320548192,82.18,6.01855393323625,82.18,5.06440274427876,82.18,0.525496809026294,82.18,0.655152755891581,82.18,0.610042237545925,82.18,1.17407524013447,82.18,1.21537869790512,82.18,1.21354400452536,82.18,1.08219358229145,82.18,1.12442427628688,82.18,1.12369212242238,82.18,1.20969242052569
82.25,289.167680923795,82.25,252.80687382276,82.25,192.860617572834,82.25,168.512048907419,82.25,104.924379575839,82.25,134.615667282471,82.25,49.0207248818323,82.25,53.6564319645529,82.25,1.92012517324115,82.25,1.91982134703261,82.25,169.070319635041,82.25,227.114528617346,82.25,158.383704985203,82.25,168.535958437857,82.25,124.329117064826,82.25,137.070333552152,82.25,70.0957416176632,82.25,49.5379470636777,82.25,3.61125599143839,82.25,2.30550073262121,82.25,178.895287753426,82.25,144.703146497567,82.25,112.853908113179,82.25,163.428447826564,82.25,134.356349725853,82.25,113.372690297339,82.25,41.5002426081985,82.25,73.9433638942794,82.25,2.73392785842722,82.25,4.38182491295838,82.25,116.037457888972,82.25,74.7980613245083,82.25,43.4667778503253,82.25,42.9871638051091,82.25,62.3469737526637,82.25,54.3981526614358,82.25,41.5854990983796,82.25,39.9022565999717,82.25,6.06185318942379,82.25,5.06440274427876,82.25,0.525496809026294,82.25,0.611475891820338,82.25,0.610042237545925,82.25,1.08710667039195,82.25,1.12856589859583,82.25,1.08352140623202,82.25,1.12548126649211,82.25,1.16767133542724,82.25,1.03725430473027,82.25,1.16648918720795
82.36,288.198622395267,82.36,251.834423939602,82.36,192.232299101523,82.36,167.442368121962,82.36,104.503215384948,82.36,134.156090599992,82.36,48.9411881382725,82.36,53.359376386891,82.36,1.87678679500253,82.36,1.92012910935178,82.36,168.877243468533,82.36,226.931282727266,82.36,157.75161422347,82.36,168.081745895072,82.36,123.781252706539,82.36,136.656119262407,82.36,69.9762640326474,82.36,49.1105149235525,82.36,3.65535090797149,82.36,2.34937729717484,82.36,178.70426991636,82.36,144.551027906466,82.36,112.172291941467,82.36,162.843595105287,82.36,133.855019674688,82.36,112.825212915509,82.36,41.2895816805515,82.36,73.7380850931776,82.36,2.73436612836285,82.36,4.42591859003515,82.36,115.836752201811,82.36,74.9413023592546,82.36,43.2555049528988,82.36,43.0376159684648,82.36,61.7481810882263,82.36,54.4502922540809,82.36,41.6789066803565,82.36,40.0386506353945,82.36,5.9762132135983,82.36,5.1085070147813,82.36,0.437984181187759,82.36,0.567890091398934,82.36,0.566558607070458,82.36,1.08728094206081,82.36,1.12874681650199,82.36,1.12704291713139,82.36,1.03907236071634,82.36,1.08135045619385,82.36,1.03742058467652,82.36,1.12346594329611
82.52,286.870507073062,82.52,250.741055655492,82.52,191.116251606597,82.52,166.950173969627,82.52,104.425932162601,82.52,133.807002277469,82.52,48.7507675871999,82.52,53.3859260807224,82.52,1.87618526077336,82.52,1.87588837609975,82.52,167.942680604403,82.52,225.541151076622,82.52,156.956152915134,82.52,167.284391603747,82.52,123.086630303116,82.52,136.089072213528,82.52,69.9538357428933,82.52,49.1382951396731,82.52,3.61067726451668,82.52,2.34862429163087,82.52,178.383442030739,82.52,143.759829065431,82.52,112.00518354535,82.52,162.355080629006,82.52,132.89738833812,82.52,112.528062937613,82.52,41.4066948182528,82.52,73.4539724549212,82.52,2.77687838187913,82.52,4.46787768357224,82.52,115.273468590012,82.52,74.6111406186139,82.52,43.2852746861421,82.52,42.8496363897,82.52,61.6849217556816,82.52,54.1723983625479,82.52,41.4921214547303,82.52,39.7225903307708,82.52,5.93100544344105,82.52,5.10686967278938,82.52,0.481628218732711,82.52,0.611377898888956,82.52,0.522809520150971,82.52,1.13040972978641,82.52,1.08498563620417,82.52,1.08334776498102,82.52,1.08202015383275,82.52,1.03776374098726,82.52,0.993876013282326,82.52,1.07990946627755
82.63,286.298516261103,82.63,250.120707411487,82.63,190.927181167714,82.63,166.494466922858,82.63,103.829594112484,82.63,133.522300003039,82.63,48.9770343119326,82.63,53.1325285606695,82.63,1.96376436680193,82.63,1.91982134703261,82.63,167.441257015031,82.63,224.742799844505,82.63,156.192453247918,82.63,166.961270039968,82.63,122.713322343297,82.63,135.805607634537,82.63,69.5294029992787,82.63,49.1026433872609,82.63,3.69827437817404,82.63,2.3490007340562,82.63,177.489436777857,82.63,143.563756523562,82.63,111.717060365169,82.63,161.639245978963,82.63,132.744420868648,82.63,112.241567810353,82.63,41.2395094939241,82.63,73.5091685023359,82.63,2.77732346576787,82.63,4.46859380437422,82.63,114.897259024877,82.63,74.3169082871088,82.63,43.1176472311066,82.63,42.7693990374401,82.63,61.60785305964,82.63,54.0942516043001,82.63,41.3686824129259,82.63,39.5556577016825,82.63,5.97525533361535,82.63,5.15097368085532,82.63,0.525496809026294,82.63,0.655152755891581,82.63,0.566467797869132,82.63,1.13059091422779,82.63,1.12856589859583,82.63,1.1268622723298,82.63,1.12548126649211,82.63,1.08117713507569,82.63,1.03725430473027,82.63,1.16648918720795
82.75,285.414087035902,82.75,249.156032201859,82.75,190.45722736916,82.75,165.985396264896,82.75,103.550244149028,82.75,132.538897386826,82.75,48.4886661779653,82.75,52.9930628098918,82.75,1.87618526077336,82.75,1.87588837609975,82.75,166.974205709,82.75,223.740682239234,82.75,155.685432682224,82.75,165.928614978597,82.75,122.475343939565,82.75,135.129777274512,82.75,69.5618179943614,82.75,49.0947743738976,82.75,3.61067726451668,82.75,2.34862429163087,82.75,177.021741497806,82.75,142.62061118259,82.75,111.08710387963,82.75,161.177021237335,82.75,131.982659251447,82.75,111.832098303594,82.75,41.2763478402693,82.75,73.0198518972638,82.75,2.73348972896273,82.75,4.4245000263845,82.75,114.484223415182,82.75,73.9988564337168,82.75,42.7616626829437,82.75,42.6319038943854,82.75,61.3371547580155,82.75,53.8251355272463,82.75,41.1452708771955,82.75,39.5060000783132,82.75,6.01758942138798,82.75,5.06359114127487,82.75,0.437843801642506,82.75,0.524038210770202,82.75,0.522809520150971,82.75,1.08693245457938,82.75,1.08498563620417,82.75,1.08334776498102,82.75,1.08202015383275,82.75,1.12424408008875,82.75,0.993876013282326,82.75,1.12310585805788
82.88,283.82526135777,82.88,248.099349899436,82.88,189.358867644607,82.88,165.678424405223,82.88,103.287544046985,82.88,132.232797307907,82.88,48.4449826097595,82.88,52.8184545776598,82.88,1.96344966097392,82.88,1.9195136833552,82.88,166.137789842943,82.88,223.916340809725,82.88,155.159612342836,82.88,165.841153311742,82.88,121.907720137455,82.88,134.998968147694,82.88,69.2133525217529,82.88,49.0947743738976,82.88,3.52367315126602,82.88,2.34862429163087,82.88,176.88996605979,82.88,142.62061118259,82.88,110.999673722923,82.88,160.871593374903,82.88,131.721303582376,82.88,111.484121238277,82.88,41.1025536201883,82.88,72.7159627803815,82.88,2.73348972896273,82.88,4.51125501252928,82.88,113.914215345224,82.88,73.7364451746956,82.88,42.7180290058053,82.88,42.4141740249164,82.88,61.2067447597364,82.88,53.7817302986792,82.88,40.9718442755052,82.88,39.2027753003799,82.88,5.88771378269829,82.88,5.10686967278938,82.88,0.525412594794078,82.88,0.611377898888956,82.88,0.56637701777332,82.88,1.08693245457938,82.88,1.12838503867619,82.88,1.08334776498102,82.88,1.12530090090453,82.88,1.08100386950917,82.88,0.993876013282326,82.88,1.16630224983821
82.96,282.633652602553,82.96,247.174758136508,82.96,188.919511150727,82.96,164.845201567474,82.96,102.937266740879,82.96,131.839246065517,82.96,48.2265647687306,82.96,52.6001942873699,82.96,1.91981746087364,82.96,1.8322630688443,82.96,165.697572071691,82.96,222.862410393542,82.96,154.809072452165,82.96,165.272605211963,82.96,121.776732453133,82.96,134.083272749823,82.96,69.1697949941383,82.96,48.8771547899458,82.96,3.61067726451668,82.96,2.34862429163087,82.96,176.362843300959,82.96,141.963372520193,82.96,110.387620612443,82.96,160.217117102129,82.96,131.111487692388,82.96,110.788167107641,82.96,40.9722066422047,82.96,72.4554893954488,82.96,2.73348972896273,82.96,4.51125501252928,82.96,113.344196771882,82.96,73.6489782561494,82.96,42.7616626829437,82.96,42.4141740249164,82.96,61.0328612609033,82.96,53.6515093612868,82.96,40.7550623363153,82.96,39.029503623583,82.96,5.88771378269829,82.96,5.06359114127487,82.96,0.481628218732711,82.96,0.567708075343998,82.96,0.522809520150971,82.96,1.08693245457938,82.96,1.08498563620417,82.96,1.04001384453485,82.96,1.12530090090453,82.96,1.08100386950917,82.96,0.993876013282326,82.96,1.12310585805788
83.07,281.839239763487,83.07,246.118075834086,83.07,187.777205273404,83.07,164.14354410009,83.07,102.36806743138,83.07,131.095879665855,83.07,48.1828812005249,83.07,52.5128954229452,83.07,1.87618526077336,83.07,1.96313899061065,83.07,165.16931494754,83.07,221.940213401846,83.07,153.845071997747,83.07,164.485376686591,83.07,120.947133282379,83.07,133.516415694642,83.07,68.8648923008357,83.07,48.7901080067033,83.07,3.56717520789135,83.07,2.30513126134996,83.07,175.572180169479,83.07,141.788113078241,83.07,110.125319638939,83.07,159.344475069507,83.07,130.501661299018,83.07,110.788167107641,83.07,40.7549625541807,83.07,72.2384264907745,83.07,2.73348972896273,83.07,4.38112269742746,83.07,113.168811289338,83.07,73.5177752524845,83.07,42.4125880141448,83.07,42.1964415296017,83.07,60.5546842649582,83.07,53.3910622348106,83.07,40.7117069988156,83.07,38.856231946786,83.07,5.80112980475136,83.07,5.06359114127487,83.07,0.525412594794078,83.07,0.567708075343998,83.07,0.56637701777332,83.07,1.08693245457938,83.07,1.17178452320588,83.07,1.12668168542718,83.07,1.03873932470329,83.07,1.12424408008875,83.07,1.08030006081774,83.07,1.16630224983821
